counterparty_id,counterparty_type,counterparty_name,country_code,institution_name,external_account_ref,risk_score
CP_001660,bank,Synthetic Counterparty 001660,GB,Synthetic Institution 010,EXT-00001660,28.17
CP_001661,exchange,Synthetic Counterparty 001661,ZA,Synthetic Institution 011,EXT-00001661,26.14
CP_001662,merchant,Synthetic Counterparty 001662,CA,Synthetic Institution 012,EXT-00001662,11.63
CP_001663,merchant,Synthetic Counterparty 001663,US,Synthetic Institution 013,EXT-00001663,49.95
CP_001664,merchant,Synthetic Counterparty 001664,US,Synthetic Institution 014,EXT-00001664,24.55
CP_001665,bank,Synthetic Counterparty 001665,VG,Synthetic Institution 015,EXT-00001665,54.32
CP_001666,merchant,Synthetic Counterparty 001666,BR,Synthetic Institution 016,EXT-00001666,67.26
CP_001667,merchant,Synthetic Counterparty 001667,US,Synthetic Institution 017,EXT-00001667,32.33
CP_001668,merchant,Synthetic Counterparty 001668,AE,Synthetic Institution 018,EXT-00001668,27.34
CP_001669,merchant,Synthetic Counterparty 001669,PA,Synthetic Institution 019,EXT-00001669,53.79
CP_001670,merchant,Synthetic Counterparty 001670,SG,Synthetic Institution 020,EXT-00001670,37.43
CP_001671,merchant,Synthetic Counterparty 001671,SG,Synthetic Institution 021,EXT-00001671,4.25
CP_001672,merchant,Synthetic Counterparty 001672,BR,Synthetic Institution 022,EXT-00001672,20.66
CP_001673,merchant,Synthetic Counterparty 001673,PA,Synthetic Institution 023,EXT-00001673,59.28
CP_001674,wallet,Synthetic Counterparty 001674,PA,Synthetic Institution 024,EXT-00001674,38.94
CP_001675,bank,Synthetic Counterparty 001675,GB,Synthetic Institution 025,EXT-00001675,14.39
CP_001676,bank,Synthetic Counterparty 001676,AE,Synthetic Institution 001,EXT-00001676,23.94
CP_001677,bank,Synthetic Counterparty 001677,AU,Synthetic Institution 002,EXT-00001677,44.6
CP_001678,merchant,Synthetic Counterparty 001678,VG,Synthetic Institution 003,EXT-00001678,42.65
CP_001679,merchant,Synthetic Counterparty 001679,VG,Synthetic Institution 004,EXT-00001679,45.01
CP_001680,merchant,Synthetic Counterparty 001680,AE,Synthetic Institution 005,EXT-00001680,62.65
CP_001681,beneficiary,Synthetic Counterparty 001681,HK,Synthetic Institution 006,EXT-00001681,36.77
CP_001682,bank,Synthetic Counterparty 001682,ZA,Synthetic Institution 007,EXT-00001682,49.11
CP_001683,beneficiary,Synthetic Counterparty 001683,HK,Synthetic Institution 008,EXT-00001683,37.5
CP_001684,merchant,Synthetic Counterparty 001684,SG,Synthetic Institution 009,EXT-00001684,61.82
CP_001685,wallet,Synthetic Counterparty 001685,AE,Synthetic Institution 010,EXT-00001685,33.52
CP_001686,bank,Synthetic Counterparty 001686,PA,Synthetic Institution 011,EXT-00001686,24.18
CP_001687,beneficiary,Synthetic Counterparty 001687,VG,Synthetic Institution 012,EXT-00001687,99.49
CP_001688,beneficiary,Synthetic Counterparty 001688,AE,Synthetic Institution 013,EXT-00001688,55.51
CP_001689,beneficiary,Synthetic Counterparty 001689,PA,Synthetic Institution 014,EXT-00001689,63.65
CP_001690,beneficiary,Synthetic Counterparty 001690,GB,Synthetic Institution 015,EXT-00001690,52.71
CP_001691,wallet,Synthetic Counterparty 001691,PA,Synthetic Institution 016,EXT-00001691,71.69
CP_001692,merchant,Synthetic Counterparty 001692,BR,Synthetic Institution 017,EXT-00001692,18.56
CP_001693,merchant,Synthetic Counterparty 001693,DE,Synthetic Institution 018,EXT-00001693,49.86
CP_001694,beneficiary,Synthetic Counterparty 001694,US,Synthetic Institution 019,EXT-00001694,55.23
CP_001695,merchant,Synthetic Counterparty 001695,US,Synthetic Institution 020,EXT-00001695,17.05
CP_001696,merchant,Synthetic Counterparty 001696,PA,Synthetic Institution 021,EXT-00001696,68.29
CP_001697,bank,Synthetic Counterparty 001697,PA,Synthetic Institution 022,EXT-00001697,49.79
CP_001698,merchant,Synthetic Counterparty 001698,ZA,Synthetic Institution 023,EXT-00001698,52.64
CP_001699,exchange,Synthetic Counterparty 001699,US,Synthetic Institution 024,EXT-00001699,0.0
CP_001700,beneficiary,Synthetic Counterparty 001700,VG,Synthetic Institution 025,EXT-00001700,27.98
CP_001701,merchant,Synthetic Counterparty 001701,AE,Synthetic Institution 001,EXT-00001701,30.94
CP_001702,beneficiary,Synthetic Counterparty 001702,ZA,Synthetic Institution 002,EXT-00001702,29.23
CP_001703,beneficiary,Synthetic Counterparty 001703,VG,Synthetic Institution 003,EXT-00001703,69.13
CP_001704,beneficiary,Synthetic Counterparty 001704,GB,Synthetic Institution 004,EXT-00001704,34.57
CP_001705,merchant,Synthetic Counterparty 001705,AU,Synthetic Institution 005,EXT-00001705,0.15
CP_001706,bank,Synthetic Counterparty 001706,HK,Synthetic Institution 006,EXT-00001706,11.13
CP_001707,beneficiary,Synthetic Counterparty 001707,PA,Synthetic Institution 007,EXT-00001707,77.73
CP_001708,bank,Synthetic Counterparty 001708,SG,Synthetic Institution 008,EXT-00001708,16.97
CP_001709,merchant,Synthetic Counterparty 001709,US,Synthetic Institution 009,EXT-00001709,28.95
CP_001710,bank,Synthetic Counterparty 001710,US,Synthetic Institution 010,EXT-00001710,16.75
CP_001711,merchant,Synthetic Counterparty 001711,SG,Synthetic Institution 011,EXT-00001711,26.43
CP_001712,merchant,Synthetic Counterparty 001712,PA,Synthetic Institution 012,EXT-00001712,46.97
CP_001713,merchant,Synthetic Counterparty 001713,HK,Synthetic Institution 013,EXT-00001713,35.7
CP_001714,merchant,Synthetic Counterparty 001714,AE,Synthetic Institution 014,EXT-00001714,48.64
CP_001715,beneficiary,Synthetic Counterparty 001715,HK,Synthetic Institution 015,EXT-00001715,53.08
CP_001716,beneficiary,Synthetic Counterparty 001716,PA,Synthetic Institution 016,EXT-00001716,60.62
CP_001717,bank,Synthetic Counterparty 001717,US,Synthetic Institution 017,EXT-00001717,0.0
CP_001718,beneficiary,Synthetic Counterparty 001718,DE,Synthetic Institution 018,EXT-00001718,26.49
CP_001719,merchant,Synthetic Counterparty 001719,GB,Synthetic Institution 019,EXT-00001719,56.85
CP_001720,beneficiary,Synthetic Counterparty 001720,ZA,Synthetic Institution 020,EXT-00001720,35.66
CP_001721,merchant,Synthetic Counterparty 001721,AE,Synthetic Institution 021,EXT-00001721,37.83
CP_001722,merchant,Synthetic Counterparty 001722,AU,Synthetic Institution 022,EXT-00001722,44.05
CP_001723,merchant,Synthetic Counterparty 001723,DE,Synthetic Institution 023,EXT-00001723,9.85
CP_001724,bank,Synthetic Counterparty 001724,HK,Synthetic Institution 024,EXT-00001724,19.54
CP_001725,wallet,Synthetic Counterparty 001725,US,Synthetic Institution 025,EXT-00001725,28.75
CP_001726,merchant,Synthetic Counterparty 001726,SG,Synthetic Institution 001,EXT-00001726,13.26
CP_001727,merchant,Synthetic Counterparty 001727,US,Synthetic Institution 002,EXT-00001727,35.02
CP_001728,beneficiary,Synthetic Counterparty 001728,DE,Synthetic Institution 003,EXT-00001728,31.45
CP_001729,beneficiary,Synthetic Counterparty 001729,SG,Synthetic Institution 004,EXT-00001729,0.0
CP_001730,merchant,Synthetic Counterparty 001730,SG,Synthetic Institution 005,EXT-00001730,31.74
CP_001731,beneficiary,Synthetic Counterparty 001731,US,Synthetic Institution 006,EXT-00001731,3.93
CP_001732,merchant,Synthetic Counterparty 001732,HK,Synthetic Institution 007,EXT-00001732,68.03
CP_001733,merchant,Synthetic Counterparty 001733,AU,Synthetic Institution 008,EXT-00001733,14.27
CP_001734,beneficiary,Synthetic Counterparty 001734,CA,Synthetic Institution 009,EXT-00001734,30.64
CP_001735,merchant,Synthetic Counterparty 001735,GB,Synthetic Institution 010,EXT-00001735,43.76
CP_001736,bank,Synthetic Counterparty 001736,CA,Synthetic Institution 011,EXT-00001736,15.0
CP_001737,wallet,Synthetic Counterparty 001737,PA,Synthetic Institution 012,EXT-00001737,50.07
CP_001738,merchant,Synthetic Counterparty 001738,DE,Synthetic Institution 013,EXT-00001738,5.44
CP_001739,merchant,Synthetic Counterparty 001739,SG,Synthetic Institution 014,EXT-00001739,29.55
CP_001740,beneficiary,Synthetic Counterparty 001740,AE,Synthetic Institution 015,EXT-00001740,41.65
CP_001741,merchant,Synthetic Counterparty 001741,AE,Synthetic Institution 016,EXT-00001741,41.51
CP_001742,beneficiary,Synthetic Counterparty 001742,ZA,Synthetic Institution 017,EXT-00001742,43.93
CP_001743,beneficiary,Synthetic Counterparty 001743,SG,Synthetic Institution 018,EXT-00001743,48.44
CP_001744,beneficiary,Synthetic Counterparty 001744,DE,Synthetic Institution 019,EXT-00001744,24.21
CP_001745,beneficiary,Synthetic Counterparty 001745,VG,Synthetic Institution 020,EXT-00001745,38.02
CP_001746,merchant,Synthetic Counterparty 001746,GB,Synthetic Institution 021,EXT-00001746,53.56
CP_001747,merchant,Synthetic Counterparty 001747,AE,Synthetic Institution 022,EXT-00001747,27.81
CP_001748,beneficiary,Synthetic Counterparty 001748,ZA,Synthetic Institution 023,EXT-00001748,16.58
CP_001749,bank,Synthetic Counterparty 001749,HK,Synthetic Institution 024,EXT-00001749,51.51
CP_001750,wallet,Synthetic Counterparty 001750,HK,Synthetic Institution 025,EXT-00001750,47.07
CP_001751,beneficiary,Synthetic Counterparty 001751,AU,Synthetic Institution 001,EXT-00001751,31.06
CP_001752,beneficiary,Synthetic Counterparty 001752,HK,Synthetic Institution 002,EXT-00001752,68.17
CP_001753,merchant,Synthetic Counterparty 001753,HK,Synthetic Institution 003,EXT-00001753,50.6
CP_001754,exchange,Synthetic Counterparty 001754,AU,Synthetic Institution 004,EXT-00001754,29.76
CP_001755,beneficiary,Synthetic Counterparty 001755,BR,Synthetic Institution 005,EXT-00001755,28.06
CP_001756,bank,Synthetic Counterparty 001756,DE,Synthetic Institution 006,EXT-00001756,21.34
CP_001757,beneficiary,Synthetic Counterparty 001757,BR,Synthetic Institution 007,EXT-00001757,43.89
CP_001758,merchant,Synthetic Counterparty 001758,CA,Synthetic Institution 008,EXT-00001758,38.27
CP_001759,exchange,Synthetic Counterparty 001759,PA,Synthetic Institution 009,EXT-00001759,57.75
CP_001760,wallet,Synthetic Counterparty 001760,HK,Synthetic Institution 010,EXT-00001760,51.74
CP_001761,merchant,Synthetic Counterparty 001761,VG,Synthetic Institution 011,EXT-00001761,36.68
CP_001762,merchant,Synthetic Counterparty 001762,ZA,Synthetic Institution 012,EXT-00001762,34.26
CP_001763,bank,Synthetic Counterparty 001763,DE,Synthetic Institution 013,EXT-00001763,32.7
CP_001764,wallet,Synthetic Counterparty 001764,VG,Synthetic Institution 014,EXT-00001764,88.99
CP_001765,bank,Synthetic Counterparty 001765,ZA,Synthetic Institution 015,EXT-00001765,31.2
CP_001766,beneficiary,Synthetic Counterparty 001766,AU,Synthetic Institution 016,EXT-00001766,11.21
CP_001767,merchant,Synthetic Counterparty 001767,AE,Synthetic Institution 017,EXT-00001767,35.31
CP_001768,bank,Synthetic Counterparty 001768,PA,Synthetic Institution 018,EXT-00001768,53.04
CP_001769,beneficiary,Synthetic Counterparty 001769,BR,Synthetic Institution 019,EXT-00001769,26.22
CP_001770,beneficiary,Synthetic Counterparty 001770,US,Synthetic Institution 020,EXT-00001770,0.0
CP_001771,beneficiary,Synthetic Counterparty 001771,CA,Synthetic Institution 021,EXT-00001771,33.8
CP_001772,merchant,Synthetic Counterparty 001772,GB,Synthetic Institution 022,EXT-00001772,16.91
CP_001773,bank,Synthetic Counterparty 001773,AU,Synthetic Institution 023,EXT-00001773,41.34
CP_001774,beneficiary,Synthetic Counterparty 001774,ZA,Synthetic Institution 024,EXT-00001774,0.0
CP_001775,merchant,Synthetic Counterparty 001775,ZA,Synthetic Institution 025,EXT-00001775,40.64
CP_001776,merchant,Synthetic Counterparty 001776,HK,Synthetic Institution 001,EXT-00001776,54.03
CP_001777,exchange,Synthetic Counterparty 001777,AU,Synthetic Institution 002,EXT-00001777,0.62
CP_001778,exchange,Synthetic Counterparty 001778,GB,Synthetic Institution 003,EXT-00001778,34.37
CP_001779,wallet,Synthetic Counterparty 001779,GB,Synthetic Institution 004,EXT-00001779,22.75
CP_001780,beneficiary,Synthetic Counterparty 001780,PA,Synthetic Institution 005,EXT-00001780,51.75
CP_001781,merchant,Synthetic Counterparty 001781,AU,Synthetic Institution 006,EXT-00001781,10.54
CP_001782,merchant,Synthetic Counterparty 001782,ZA,Synthetic Institution 007,EXT-00001782,35.54
CP_001783,bank,Synthetic Counterparty 001783,ZA,Synthetic Institution 008,EXT-00001783,38.3
CP_001784,bank,Synthetic Counterparty 001784,ZA,Synthetic Institution 009,EXT-00001784,38.38
CP_001785,merchant,Synthetic Counterparty 001785,HK,Synthetic Institution 010,EXT-00001785,47.59
CP_001786,bank,Synthetic Counterparty 001786,AE,Synthetic Institution 011,EXT-00001786,44.2
CP_001787,bank,Synthetic Counterparty 001787,DE,Synthetic Institution 012,EXT-00001787,34.41
CP_001788,merchant,Synthetic Counterparty 001788,VG,Synthetic Institution 013,EXT-00001788,35.57
CP_001789,merchant,Synthetic Counterparty 001789,CA,Synthetic Institution 014,EXT-00001789,32.84
CP_001790,beneficiary,Synthetic Counterparty 001790,BR,Synthetic Institution 015,EXT-00001790,23.33
CP_001791,merchant,Synthetic Counterparty 001791,GB,Synthetic Institution 016,EXT-00001791,12.61
CP_001792,beneficiary,Synthetic Counterparty 001792,ZA,Synthetic Institution 017,EXT-00001792,31.94
CP_001793,bank,Synthetic Counterparty 001793,US,Synthetic Institution 018,EXT-00001793,45.01
CP_001794,merchant,Synthetic Counterparty 001794,SG,Synthetic Institution 019,EXT-00001794,29.67
CP_001795,beneficiary,Synthetic Counterparty 001795,BR,Synthetic Institution 020,EXT-00001795,26.56
CP_001796,bank,Synthetic Counterparty 001796,AE,Synthetic Institution 021,EXT-00001796,24.22
CP_001797,beneficiary,Synthetic Counterparty 001797,AU,Synthetic Institution 022,EXT-00001797,21.24
CP_001798,merchant,Synthetic Counterparty 001798,AE,Synthetic Institution 023,EXT-00001798,51.97
CP_001799,beneficiary,Synthetic Counterparty 001799,US,Synthetic Institution 024,EXT-00001799,19.65
CP_001800,wallet,Synthetic Counterparty 001800,US,Synthetic Institution 025,EXT-00001800,22.15
CP_001801,merchant,Synthetic Counterparty 001801,HK,Synthetic Institution 001,EXT-00001801,39.08
CP_001802,merchant,Synthetic Counterparty 001802,BR,Synthetic Institution 002,EXT-00001802,51.96
CP_001803,wallet,Synthetic Counterparty 001803,BR,Synthetic Institution 003,EXT-00001803,64.02
CP_001804,bank,Synthetic Counterparty 001804,GB,Synthetic Institution 004,EXT-00001804,11.32
CP_001805,merchant,Synthetic Counterparty 001805,CA,Synthetic Institution 005,EXT-00001805,3.55
CP_001806,beneficiary,Synthetic Counterparty 001806,AE,Synthetic Institution 006,EXT-00001806,40.33
CP_001807,beneficiary,Synthetic Counterparty 001807,GB,Synthetic Institution 007,EXT-00001807,41.1
CP_001808,beneficiary,Synthetic Counterparty 001808,US,Synthetic Institution 008,EXT-00001808,33.92
CP_001809,bank,Synthetic Counterparty 001809,SG,Synthetic Institution 009,EXT-00001809,34.48
CP_001810,merchant,Synthetic Counterparty 001810,AU,Synthetic Institution 010,EXT-00001810,31.06
CP_001811,exchange,Synthetic Counterparty 001811,GB,Synthetic Institution 011,EXT-00001811,48.23
CP_001812,beneficiary,Synthetic Counterparty 001812,PA,Synthetic Institution 012,EXT-00001812,70.44
CP_001813,beneficiary,Synthetic Counterparty 001813,ZA,Synthetic Institution 013,EXT-00001813,30.99
CP_001814,merchant,Synthetic Counterparty 001814,HK,Synthetic Institution 014,EXT-00001814,33.88
CP_001815,merchant,Synthetic Counterparty 001815,HK,Synthetic Institution 015,EXT-00001815,35.73
CP_001816,exchange,Synthetic Counterparty 001816,AU,Synthetic Institution 016,EXT-00001816,44.96
CP_001817,beneficiary,Synthetic Counterparty 001817,AU,Synthetic Institution 017,EXT-00001817,30.02
CP_001818,bank,Synthetic Counterparty 001818,AU,Synthetic Institution 018,EXT-00001818,43.75
CP_001819,merchant,Synthetic Counterparty 001819,BR,Synthetic Institution 019,EXT-00001819,53.27
CP_001820,beneficiary,Synthetic Counterparty 001820,VG,Synthetic Institution 020,EXT-00001820,66.79
CP_001821,beneficiary,Synthetic Counterparty 001821,GB,Synthetic Institution 021,EXT-00001821,71.23
CP_001822,bank,Synthetic Counterparty 001822,AE,Synthetic Institution 022,EXT-00001822,43.67
CP_001823,beneficiary,Synthetic Counterparty 001823,GB,Synthetic Institution 023,EXT-00001823,20.71
CP_001824,merchant,Synthetic Counterparty 001824,AU,Synthetic Institution 024,EXT-00001824,1.4
CP_001825,exchange,Synthetic Counterparty 001825,AU,Synthetic Institution 025,EXT-00001825,16.69
CP_001826,beneficiary,Synthetic Counterparty 001826,ZA,Synthetic Institution 001,EXT-00001826,19.76
CP_001827,beneficiary,Synthetic Counterparty 001827,VG,Synthetic Institution 002,EXT-00001827,65.42
CP_001828,beneficiary,Synthetic Counterparty 001828,GB,Synthetic Institution 003,EXT-00001828,14.99
CP_001829,merchant,Synthetic Counterparty 001829,US,Synthetic Institution 004,EXT-00001829,18.51
CP_001830,merchant,Synthetic Counterparty 001830,GB,Synthetic Institution 005,EXT-00001830,58.58
CP_001831,beneficiary,Synthetic Counterparty 001831,GB,Synthetic Institution 006,EXT-00001831,2.04
CP_001832,merchant,Synthetic Counterparty 001832,US,Synthetic Institution 007,EXT-00001832,6.98
CP_001833,beneficiary,Synthetic Counterparty 001833,PA,Synthetic Institution 008,EXT-00001833,67.09
CP_001834,bank,Synthetic Counterparty 001834,US,Synthetic Institution 009,EXT-00001834,42.89
CP_001835,merchant,Synthetic Counterparty 001835,VG,Synthetic Institution 010,EXT-00001835,57.96
CP_001836,merchant,Synthetic Counterparty 001836,BR,Synthetic Institution 011,EXT-00001836,37.55
CP_001837,beneficiary,Synthetic Counterparty 001837,AE,Synthetic Institution 012,EXT-00001837,37.2
CP_001838,merchant,Synthetic Counterparty 001838,SG,Synthetic Institution 013,EXT-00001838,30.93
CP_001839,bank,Synthetic Counterparty 001839,CA,Synthetic Institution 014,EXT-00001839,32.03
CP_001840,merchant,Synthetic Counterparty 001840,BR,Synthetic Institution 015,EXT-00001840,17.05
CP_001841,exchange,Synthetic Counterparty 001841,PA,Synthetic Institution 016,EXT-00001841,84.11
CP_001842,merchant,Synthetic Counterparty 001842,PA,Synthetic Institution 017,EXT-00001842,70.66
CP_001843,merchant,Synthetic Counterparty 001843,HK,Synthetic Institution 018,EXT-00001843,53.56
CP_001844,merchant,Synthetic Counterparty 001844,VG,Synthetic Institution 019,EXT-00001844,29.88
CP_001845,merchant,Synthetic Counterparty 001845,DE,Synthetic Institution 020,EXT-00001845,0.0
CP_001846,merchant,Synthetic Counterparty 001846,SG,Synthetic Institution 021,EXT-00001846,0.0
CP_001847,beneficiary,Synthetic Counterparty 001847,AE,Synthetic Institution 022,EXT-00001847,21.13
